,Place_ID X Date,Date,Place_ID,precipitable_water_entire_atmosphere,relative_humidity_2m_above_ground,specific_humidity_2m_above_ground,temperature_2m_above_ground,u_component_of_wind_10m_above_ground,v_component_of_wind_10m_above_ground,L3_NO2_NO2_column_number_density,L3_NO2_NO2_slant_column_number_density,L3_NO2_absorbing_aerosol_index,L3_NO2_cloud_fraction,L3_NO2_sensor_altitude,L3_NO2_sensor_azimuth_angle,L3_NO2_sensor_zenith_angle,L3_NO2_solar_azimuth_angle,L3_NO2_solar_zenith_angle,L3_NO2_stratospheric_NO2_column_number_density,L3_NO2_tropopause_pressure,L3_NO2_tropospheric_NO2_column_number_density,L3_O3_O3_column_number_density,L3_O3_O3_effective_temperature,L3_O3_cloud_fraction,L3_O3_sensor_azimuth_angle,L3_O3_sensor_zenith_angle,L3_O3_solar_azimuth_angle,L3_O3_solar_zenith_angle,L3_CO_CO_column_number_density,L3_CO_H2O_column_number_density,L3_CO_cloud_height,L3_CO_sensor_altitude,L3_CO_sensor_azimuth_angle,L3_CO_sensor_zenith_angle,L3_CO_solar_azimuth_angle,L3_CO_solar_zenith_angle,L3_HCHO_HCHO_slant_column_number_density,L3_HCHO_cloud_fraction,L3_HCHO_sensor_azimuth_angle,L3_HCHO_sensor_zenith_angle,L3_HCHO_solar_azimuth_angle,L3_HCHO_solar_zenith_angle,L3_HCHO_tropospheric_HCHO_column_number_density,L3_HCHO_tropospheric_HCHO_column_number_density_amf,L3_CLOUD_cloud_base_height,L3_CLOUD_cloud_base_pressure,L3_CLOUD_cloud_fraction,L3_CLOUD_cloud_optical_depth,L3_CLOUD_cloud_top_height,L3_CLOUD_cloud_top_pressure,L3_CLOUD_sensor_azimuth_angle,L3_CLOUD_sensor_zenith_angle,L3_CLOUD_solar_azimuth_angle,L3_CLOUD_solar_zenith_angle,L3_CLOUD_surface_albedo,L3_AER_AI_absorbing_aerosol_index,L3_AER_AI_sensor_altitude,L3_AER_AI_sensor_azimuth_angle,L3_AER_AI_sensor_zenith_angle,L3_AER_AI_solar_azimuth_angle,L3_AER_AI_solar_zenith_angle,L3_SO2_SO2_column_number_density,L3_SO2_SO2_column_number_density_amf,L3_SO2_SO2_slant_column_number_density,L3_SO2_absorbing_aerosol_index,L3_SO2_cloud_fraction,L3_SO2_sensor_azimuth_angle,L3_SO2_sensor_zenith_angle,L3_SO2_solar_azimuth_angle,L3_SO2_solar_zenith_angle,L3_CH4_CH4_column_volume_mixing_ratio_dry_air,L3_CH4_aerosol_height,L3_CH4_aerosol_optical_depth,L3_CH4_sensor_azimuth_angle,L3_CH4_sensor_zenith_angle,L3_CH4_solar_azimuth_angle,L3_CH4_solar_zenith_angle
12883,TF8GL9A X 2020-01-16,2020-01-16,TF8GL9A,19.628572191510887,58.42857306344169,0.0092978662412081,21.47135096958708,0.5261184998920986,-3.361863272530692,9.173872679359084e-05,0.0001645891324374,-1.4659348162642611,0.0281707919735496,828991.8812896647,-95.86213511533497,52.52471154791901,-146.8504996216439,47.21924190493681,2.8611079702595416e-05,7311.869140625,6.312764735177785e-05,0.1150542255843464,231.29244139737747,0.1375292318862866,-95.86213511533497,52.52471154791901,-146.8504996216439,47.21924190493681,0.0353538415500222,742.6387320336072,184.5231669813225,829004.6130910937,-94.16163150584822,52.58871903061991,-146.84362068556143,47.22933886250146,7.113426241687462e-05,0.1375292318862866,-95.86213511533497,52.52471154791901,-146.8504996216439,47.21924190493681,0.0001586611631258,0.8204123517812801,312.6904518571403,98018.2885814459,0.1379880385034535,4.845452652382233,683.4869601852636,94096.31961578912,-95.86213511533497,52.52471154791901,-146.8504996216439,47.21924190493681,0.1362161893476138,-1.4659342531917183,828991.8812896647,-95.86213511533497,52.52471154791901,-146.8504996216439,47.21924190493681,-0.0002000742670145,0.2962487738566566,-5.6992396550870265e-05,-1.9833291803054487,0.1375292318862866,-95.86213511533497,52.52471154791901,-146.8504996216439,47.21924190493681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12884,TF8GL9A X 2020-01-17,2020-01-17,TF8GL9A,9.200000354221892,46.00000163487026,0.0063028740031378,19.174275425502245,-2.4254433768136163,-3.468855619430542,0.0001574093666459,0.0002160193240349,-1.4636351329428487,0.014806998601683,829040.7382024352,-99.61832886684086,28.17958990081923,-152.08080584892852,44.74355408797836,2.843884110277463e-05,7311.869140625,0.0001289705248532,0.117869060273779,228.82684121818883,0.0793601778829159,-99.61832886684086,28.17958990081923,-152.08080584892852,44.74355408797836,0.0383339832663805,646.9822630784347,109.02345954926685,829048.8484705329,-97.14869513436422,28.430308007186365,-152.03634133333875,44.76202726822362,9.672686507766192e-05,0.0793601778829159,-99.61832886684086,28.17958990081923,-152.08080584892852,44.74355408797836,0.0001993210645574,0.7795712821152208,1841.2597630289515,82680.21026505713,0.079568725142067,4.761045729483295,2687.288450386124,75038.25321274433,-99.61829021577228,28.179861352995037,-152.08081225870862,44.74363979566946,0.1428312847069894,-1.463633698718455,829040.7382024352,-99.61832886684086,28.17958990081923,-152.08080584892852,44.74355408797836,-0.0003055630164408,0.3092081035280826,-9.365322948678052e-05,-2.1323917505492607,0.0793601778829159,-99.61832886684086,28.17958990081923,-152.08080584892852,44.74355408797836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12885,TF8GL9A X 2020-01-18,2020-01-18,TF8GL9A,13.728571483067103,57.42857142857143,0.0080349048865692,19.49076014927457,-2.39579827444894,-3.0805356161934987,0.0002182662326068,0.0002852258116831,-1.50929329576605,0.0149153965605311,829125.4939165799,76.21509050611378,7.908019862599263,-157.80959851639287,42.65313508126953,2.812802775465192e-05,6156.07421875,0.0001901382026963,0.1166879059405776,229.95318157782847,0.00634168738997,76.21509050611378,7.908019862599263,-157.80959851639287,42.65313508126953,0.0418790672818116,1197.4158790251188,316.0411881273756,829134.4314136129,67.89880220001578,7.700871932335089,-157.7644559328036,42.68809785731969,0.0001030954164327,0.00634168738997,76.21509050611378,7.908019862599263,-157.80959851639287,42.65313508126953,0.0002095904291116,0.7652821775889206,2668.023594962226,76223.74381510416,0.0058590179430298,5.032136042912802,3668.023617214627,67533.20041232639,76.21229446297359,7.929692328303629,-157.81404183002672,42.65346719519372,0.1226862404081556,-1.5092932746907632,829125.4939165799,76.21509050611378,7.908019862599263,-157.80959851639287,42.65313508126953,-0.000135307126826,0.3445616355185453,-4.801487907712379e-05,-2.2282961339615723,0.00634168738997,76.21509050611378,7.908019862599263,-157.80959851639287,42.65313508126953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12889,TF8GL9A X 2020-01-22,2020-01-22,TF8GL9A,26.94285828726632,62.59999956403461,0.0118814282385366,24.43248901367189,-1.0919687407357352,-2.6718334129878456,0.0001585414151403,0.0002511501001837,-1.513190210180365,0.0626724465266464,829008.3938561741,-98.25734114577712,37.815852242049296,-149.95607718244895,44.369431452673695,2.928769116190901e-05,6156.07421875,0.000129253724398,0.1120822516837519,230.3933957136607,0.1544662661601381,-98.25734114577712,37.815852242049296,-149.95607718244895,44.369431452673695,0.0469798588068449,1611.667275948555,317.6964199870547,829017.3064583343,-96.2318527816212,38.20236456241457,-149.8731541001472,44.39849646738614,0.000140543111492,0.1544662661601381,-98.25734114577712,37.815852242049296,-149.95607718244895,44.369431452673695,0.0002412799722543,0.792655249582543,497.46922107255983,96138.250619923,0.154550419806581,4.595421534163298,1079.842111977383,90153.43203700044,-98.25734114577712,37.815852242049296,-149.95607718244895,44.369431452673695,0.1221399455793699,-1.5131895643040756,829008.3938561741,-98.25734114577712,37.815852242049296,-149.95607718244895,44.369431452673695,8.15925532790197e-05,0.3267682865052925,2.7760005453415943e-05,-1.996668955771833,0.1544662661601381,-98.25734114577712,37.815852242049296,-149.95607718244895,44.369431452673695,1897.791015625,3296.739013671875,0.0169558264315128,-96.1598129272461,38.73080062866211,-149.86703491210938,44.5675048828125
12890,TF8GL9A X 2020-01-23,2020-01-23,TF8GL9A,22.32857131958008,62.20000021798271,0.0121049854372228,24.77734200613841,-1.951869760240828,-2.9882141862596785,0.0001884614654346,0.0002513841616915,-1.5150977933610583,0.018153276730838,829081.9384394491,-102.60443854226509,4.786902983133412,-155.63977946841595,42.10257239617637,2.847778474895912e-05,6156.07421875,0.0001599836839456,0.1109631637686244,232.70819847075424,0.0392520290592668,-102.60443854226509,4.786902983133412,-155.63977946841595,42.10257239617637,0.0432998090334501,1266.5448450919182,63.69654358120612,829090.370781602,-89.80620275368666,5.087982977944057,-155.61167119363412,42.12812725862926,0.0001595435440441,0.0392520290592668,-102.60443854226509,4.786902983133412,-155.63977946841595,42.10257239617637,0.0002654663417853,0.7939015587141636,3659.757641058168,66334.70031717488,0.0385926259065855,4.580249359974533,4642.04022865524,58781.60573810503,-102.60413315294215,4.788990431154011,-155.6405243236424,42.10402259477378,0.1335898278121679,-1.515097776336532,829081.9384394491,-102.60443854226509,4.786902983133412,-155.63977946841595,42.10257239617637,6.55639458506825e-05,0.4023316885474416,2.664637399601128e-05,-2.238814169801628,0.0392520290592668,-102.60443854226509,4.786902983133412,-155.63977946841595,42.10257239617637,1879.25390625,3121.260986328125,0.0114363124594092,-89.67611694335938,4.940667152404785,-155.69271850585938,42.19338607788087
12891,TF8GL9A X 2020-01-24,2020-01-24,TF8GL9A,23.0714293888637,66.88571275983539,0.013074285483786,24.8363717215402,-2.471508741378784,-2.108456611633301,0.0002060488625894,0.00029366153522,-1.3319767344826852,0.0275361517940158,829174.865306065,73.29616572736727,30.577020704847307,-161.83359107955425,40.2611755721744,2.8964447115686407e-05,6323.916928774351,0.0001770844144355,0.1107244543216908,232.2437579007306,0.0072440197104449,73.29616572736727,30.577020704847307,-161.83359107955425,40.2611755721744,0.0419144512458646,1396.49591614232,199.9871715950124,829186.0150586716,70.9936974484512,30.51838366392643,-161.7956671246125,40.27559675486085,0.0002262012766635,0.0072440197104449,73.29616572736727,30.577020704847307,-161.83359107955425,40.2611755721744,0.0003360299670945,0.8448293763034723,3148.580780718148,70982.02668069256,0.0061048981324367,4.821026069097189,4148.580692385861,62780.213361787966,73.2965806253233,30.573305412129788,-161.83341280988662,40.26222499954268,0.1119334617069678,-1.3319757289919836,829174.865306065,73.29616572736727,30.577020704847307,-161.83359107955425,40.2611755721744,-0.0001037418050832,0.3907456068382008,-4.177019013613887e-05,-1.9331561320466504,0.0072440197104449,73.29616572736727,30.577020704847307,-161.83359107955425,40.2611755721744,1883.3528018263848,3269.7489669039287,0.0128249372598744,71.04495536281233,29.69296650698156,-161.71141478010978,40.442924421111066
12894,TF8GL9A X 2020-01-27,2020-01-27,TF8GL9A,28.399999891008648,63.24285888671875,0.0122757138950484,24.69449550083708,0.0721508818013327,-2.8356238220419203,0.000100920665195,0.0001730910206723,-1.3797951980698568,0.0341640162322531,828985.4277260144,-96.99827671077216,45.88944907002232,-147.57746026689082,43.959978568529074,3.2392974128641986e-05,6156.07421875,6.85276905264818e-05,0.1128942749742167,232.4601641912181,0.1195429068959876,-96.99827671077216,45.88944907002232,-147.57746026689082,43.959978568529074,0.0444509431237717,1339.8495372940445,155.52678602507137,828996.7226038369,-95.20009721191497,46.0064194209077,-147.55945235664657,43.97900344307916,7.048766102993481e-05,0.1195429068959876,-96.99827671077216,45.88944907002232,-147.57746026689082,43.959978568529074,0.000140356266184,0.8823160157403602,764.4503079769878,93070.69316306742,0.1199375102437139,4.8000816061859854,1347.2952661458712,87393.27328296911,-96.99915088006924,45.883824599277936,-147.57911285884052,43.9596966852416,0.1315716997295841,-1.3797947018221068,828985.4277260144,-96.99827671077216,45.88944907002232,-147.57746026689082,43.959978568529074,0.0003246060501094,0.3432727621574097,0.0001143951937998,-1.8532025497968043,0.1195429068959876,-96.99827671077216,45.88944907002232,-147.57746026689082,43.959978568529074,1903.8167141301788,3096.8916070986097,0.0053654476740286,-95.06299453248197,46.83663670227956,-147.45794676583031,44.188413833807154
12897,TF8GL9A X 2020-01-30,2020-01-30,TF8GL9A,10.600000381469728,57.871428898402606,0.0080740433186292,19.522546386718773,-1.3237370593207225,-2.5155126707894464,0.0001937517893772,0.0003137839447568,-1.283067295176155,0.0188383717078111,829238.1761800856,70.68009750439926,47.28715866898224,-166.09602926779718,37.89672516581503,3.4658595708707805e-05,6156.07421875,0.000159093193153,0.1069347812022993,232.27848181890943,0.0151213152190981,70.68009750439926,47.28715866898224,-166.09602926779718,37.89672516581503,0.0404918510969858,928.050158247808,17.809745429582826,829254.7112869398,68.9385611412597,47.219873712441455,-166.02878349245069,37.91490443003168,0.0001726346661459,0.0151213152190981,70.68009750439926,47.28715866898224,-166.09602926779718,37.89672516581503,0.0002691915530668,0.861917572761562,3135.501339538527,70841.76826759666,0.0150052390110386,4.695210726567999,4103.207545922238,62966.37371232161,70.68009750439926,47.28715866898224,-166.09602926779718,37.89672516581503,0.1000842146580694,-1.2830677309328806,829238.1761800856,70.68009750439926,47.28715866898224,-166.09602926779718,37.89672516581503,-0.0002218099011352,0.3188000113308388,-7.191599916633218e-05,-1.8582893813331165,0.0151213152190981,70.68009750439926,47.28715866898224,-166.09602926779718,37.89672516581503,1869.38525390625,3433.7490234375,0.0207429695874452,68.97885131835939,46.80438232421875,-165.99029541015625,38.079891204833984
12900,TF8GL9A X 2020-02-02,2020-02-02,TF8GL9A,18.59787940979004,64.62857055664061,0.0113646662128823,23.07506713867189,-1.3432882172720777,1.7893366047314236,0.0001897408719409,0.0002560181664679,-1.5710188331351498,0.0287788711486331,829013.330528058,-99.60564104706924,28.28622448551677,-150.47383911925786,40.903945644803024,3.237097709758565e-05,6156.07421875,0.0001573698948609,0.1125192158259266,230.5213170288961,0.0891344680239419,-99.60564104706924,28.28622448551677,-150.47383911925786,40.903945644803024,0.0431953095528916,952.2139506325304,99.41014402267166,829021.7806671867,-97.14570458091688,28.497901195060404,-150.43456146198247,40.92231524893873,7.795425907854951e-05,0.0891344680239419,-99.60564104706924,28.28622448551677,-150.47383911925786,40.903945644803024,0.0001725972150222,0.7428698019155007,1746.8286094731582,83186.51826672384,0.0904513537341605,4.617547225663313,2676.434900422464,74567.81315910842,-99.5950193177948,28.36540419956239,-150.45929692866326,40.910159458616775,0.1379535481170525,-1.5710174229403209,829013.330528058,-99.60564104706924,28.28622448551677,-150.47383911925786,40.903945644803024,0.000553071901075,0.3163301752384346,0.0001738814946679,-2.1496716539747167,0.0891344680239419,-99.60564104706924,28.28622448551677,-150.47383911925786,40.903945644803024,1901.0512728144652,3144.524628851112,0.0084288273713395,-97.09519039100316,29.22857038767048,-150.3161031839906,40.998921932532745
12901,TF8GL9A X 2020-02-03,2020-02-03,TF8GL9A,22.81451388767788,80.84285736083984,0.0135474215660776,22.42621983119422,-1.4040322984967912,0.1197349301406315,0.0002269092459006,0.0003446885426745,-1.8760719421844696,0.0699445150554245,829099.5072430009,76.2296163777754,7.786352986014968,-156.63445658660598,38.65524340076252,3.008456413903152e-05,7311.869140625,0.0001968246796892,0.1148812405708907,230.7633514364861,0.1076090151590914,76.2296163777754,7.786352986014968,-156.63445658660598,38.65524340076252,0.0462503298173358,1545.111756773929,198.8455871999771,829108.6529192058,68.08199562421615,7.8777696094135425,-156.6319226873979,38.66951985995432,0.000240920495523,0.1076090151590914,76.2296163777754,7.786352986014968,-156.63445658660598,38.65524340076252,0.0003498210772086,0.8366073960477152,2546.4454817670994,75757.701132756,0.107782673223577,4.405268050945956,3516.7311912613936,67418.27475609652,76.22966142824208,7.786033633945418,-156.63432206241703,38.65516893870389,0.1276023504648172,-1.8760700135905,829099.5072430009,76.2296163777754,7.786352986014968,-156.63445658660598,38.65524340076252,0.0003219092082977,0.3229152539562771,0.0001016484174272,-2.492732721155793,0.1076090151590914,76.2296163777754,7.786352986014968,-156.63445658660598,38.65524340076252,1892.2623956853693,3382.073597301136,0.0288030095398426,67.14452570134944,6.928731614893134,-156.3171220259233,38.54832111705433
12902,TF8GL9A X 2020-02-04,2020-02-04,TF8GL9A,26.371429170881,72.5857184273856,0.0125628570094704,22.93534458705359,0.1354753630501883,-3.3025013038090294,0.0001454335124967,0.0002650247257364,-1.5805521111157836,0.0850498901587424,829198.4537098972,71.94792239860148,39.65313612989252,-163.38880299301667,36.86518510818539,3.0005395152387846e-05,7311.869140625,0.0001154281172987,0.1154817074492773,232.0189731946832,0.1196157645640616,71.93585799587858,39.72762342831544,-163.411884334853,36.86380188910607,0.0488092081568614,1473.0285197353612,325.18182644370114,829215.3468756629,70.02765289013496,39.57021405577567,-163.35980074732797,36.92118272275361,0.0002061293530206,0.1196157645640616,71.93585799587858,39.72762342831544,-163.411884334853,36.86380188910607,0.0002843576260874,0.9217833961586716,2295.140353152709,77923.23455834445,0.1189459516956273,4.335144987474421,3265.936987599911,69331.5479296105,71.93585799587858,39.72762342831544,-163.411884334853,36.86380188910607,0.1164453361805819,-1.5805513288406543,829198.4537098972,71.94792239860148,39.65313612989252,-163.38880299301667,36.86518510818539,0.0003754119244855,0.3678753730497494,0.0001376510456728,-2.0273291729986145,0.1196157645640616,71.93585799587858,39.72762342831544,-163.411884334853,36.86380188910607,1878.306884765625,3434.459228515625,0.0301269963383674,70.12556457519531,38.656959533691406,-163.19400024414062,37.0831184387207
12906,TF8GL9A X 2020-02-08,2020-02-08,TF8GL9A,17.78571401323591,66.1857169015067,0.0101414284269724,20.82508457728797,-4.304767949240548,0.5443631070000785,0.000146090939594,0.0002264761420819,-1.7111460980263968,0.0394198986469357,829065.642577776,-102.58942688785316,4.897226077349139,-153.5457683845753,37.851371107501286,3.010321265438085e-05,6323.916928774351,0.0001159877281616,0.1241100433884889,231.0685253382232,0.0706162685271566,-102.58942688785316,4.897226077349139,-153.5457683845753,37.851371107501286,0.0436394905859359,1091.2410366561926,114.35228503741142,829073.9321498807,-89.99655584402889,5.169010407801867,-153.5162578290985,37.871702141083816,0.0001189613667253,0.0706162685271566,-102.58942688785316,4.897226077349139,-153.5457683845753,37.851371107501286,0.0002116528033888,0.8009619877629065,3034.450508477789,71132.63966119426,0.0699131293571477,4.481902811563679,4002.274363524325,63201.64125115875,-102.57366887746734,4.99442241413521,-153.5293169860865,37.85702021910706,0.1331919398639821,-1.7111443331305145,829065.642577776,-102.58942688785316,4.897226077349139,-153.5457683845753,37.851371107501286,0.0005271507125424,0.4369984916877795,0.0002266695541094,-2.3604684804471208,0.0706162685271566,-102.58942688785316,4.897226077349139,-153.5457683845753,37.851371107501286,1879.4445190429688,3360.405395507813,0.0319303162395954,-92.2800636291504,6.308961868286133,-153.27817535400396,37.89786911010743
12907,TF8GL9A X 2020-02-09,2020-02-09,TF8GL9A,20.857143674577983,59.9428585597447,0.010792972919132,23.52209734235493,-4.7698628561837335,-0.8020752072334291,0.0001380582185761,0.0002315519417173,-1.6807263899502118,0.058987893109943,829164.9438316763,73.30617161362305,30.49355734144361,-160.3168218723716,35.82433369213248,2.9521158628546324e-05,7311.869140625,0.0001085370576436,0.120776183614504,231.71674958197144,0.0746140984434829,73.30617161362305,30.49355734144361,-160.3168218723716,35.82433369213248,0.0443285412001461,1375.7954648678194,27.60698326703192,829172.9456278017,71.02535347102862,30.13757816640984,-160.1813934550486,35.82942071780085,0.0001629913113813,0.0746140984434829,73.30617161362305,30.49355734144361,-160.3168218723716,35.82433369213248,0.0002314927369486,0.9454178847776076,3433.2085125054523,67915.13501012119,0.0728756069283855,4.369234211653197,4411.062262411137,60251.746374545226,73.30617161362305,30.49355734144361,-160.3168218723716,35.82433369213248,0.1222401718972145,-1.6881622834363004,829164.7360030848,73.31682230872099,30.417516376484947,-160.29871737147738,35.828837169736765,0.0002138674043381,0.4207754852884647,8.797126080119313e-05,-2.2698433455928653,0.0746140984434829,73.30617161362305,30.49355734144361,-160.3168218723716,35.82433369213248,1888.2431644178569,3349.6931603322137,0.021481214374495,71.05090139053449,29.664772474342985,-160.1608346895517,35.959648749160955
12912,TF8GL9A X 2020-02-14,2020-02-14,TF8GL9A,24.185714449201303,57.28571483067104,0.0116842121684125,25.516944231305825,-3.4010751588003982,-3.1452628203800748,0.0001532818517585,0.0002361833912696,-1.721782008087995,0.0444879437596702,829126.5146605773,74.73403275051172,19.76147459537591,-156.86704653836262,34.820629356001895,3.3248013039901946e-05,7311.869140625,0.0001200338402935,0.1125230633797845,232.78305447009495,0.0212998413365721,74.73403275051172,19.76147459537591,-156.86704653836262,34.820629356001895,0.0450884824658663,1419.3258641988116,127.33514758843988,829136.5381015481,71.38739770041346,19.84637977618701,-156.86409534620748,34.829367939496194,0.0002263462678581,0.0212998413365721,74.73403275051172,19.76147459537591,-156.86704653836262,34.820629356001895,0.0003357432412599,0.9180778168675956,2540.726987000021,77121.26633558194,0.0212486601144198,4.759563715732802,3508.975855740414,68728.21530215548,74.73403275051172,19.76147459537591,-156.86704653836262,34.820629356001895,0.0824050025136568,-1.7233377708480826,829126.2837332706,74.74582475058092,19.66887604812368,-156.84726606138028,34.82550898250988,0.0002073703450295,0.4434069581115165,9.147612820295776e-05,-2.40398015790808,0.0212998413365721,74.73403275051172,19.76147459537591,-156.86704653836262,34.820629356001895,1877.898461379688,3278.002592891175,0.0284564262421086,71.34135296768645,18.73795774359241,-156.76093108635274,35.016683026898264
12913,TF8GL9A X 2020-02-15,2020-02-15,TF8GL9A,22.14285741533552,52.35714394705637,0.0103658633306622,24.986727469308057,-0.899985705103193,-4.5247355188642215,0.0001364986743029,0.0002446775286545,-1.3797673393550831,0.0599184447871164,829234.7486331519,70.68755834356924,47.23813871000408,-164.34998591004563,33.044860806002234,3.1698374259812635e-05,6156.07421875,0.0001048002992563,0.1129619335150594,232.7622351871587,0.0751612589570108,70.68755834356924,47.23813871000408,-164.34998591004563,33.044860806002234,0.0479810348987102,1318.6157476669528,155.97181023043603,829250.5173553979,68.94871461920984,47.15582464707831,-164.26231342094255,33.05892000915503,0.0001915846211433,0.0751612589570108,70.68755834356924,47.23813871000408,-164.34998591004563,33.044860806002234,0.0002694600932796,0.9504787190152416,3310.219884739994,69304.49537980964,0.0732607647670653,4.40722997752228,4299.587688904674,61440.08168945272,70.68755834356924,47.23813871000408,-164.34998591004563,33.044860806002234,0.120752457524608,-1.3797671774716629,829234.7486331519,70.68755834356924,47.23813871000408,-164.34998591004563,33.044860806002234,0.0001136973957227,0.4485515585910064,5.110928543277325e-05,-1.7633290951559497,0.0751612589570108,70.68755834356924,47.23813871000408,-164.34998591004563,33.044860806002234,1879.826433224224,3326.230326996771,0.0171628062086805,68.9877687902133,46.73930243943008,-164.2344035509985,33.23176787674616
12916,TF8GL9A X 2020-02-18,2020-02-18,TF8GL9A,24.421200616019117,63.18571472167969,0.0134714271074959,26.28123517717636,-2.406904867717198,-0.5219618337494987,0.0001884608888964,0.000270771379031,-1.4640369454670168,0.0517276382807526,829015.283567983,-99.59792613271402,28.35542803030464,-146.36848391064493,36.42882816601821,3.492490290571437e-05,7311.869140625,0.0001535359848056,0.1127681244893268,232.05144454274327,0.1050160870988568,-99.59792613271402,28.35542803030464,-146.36848391064493,36.42882816601821,0.0524909895598015,1320.2692289798442,320.2779186681844,829023.7557524194,-97.1427338420016,28.56726913382305,-146.3255079469759,36.448512465227054,0.0002163745033144,0.1050160870988568,-99.59792613271402,28.35542803030464,-146.36848391064493,36.42882816601821,0.00033292471329,0.8185026447846985,1550.4322420848914,85244.58406577737,0.1051171219193601,4.600712405360363,2375.4699531017704,77674.80062306604,-99.59792613271402,28.35542803030464,-146.36848391064493,36.42882816601821,0.132867311628732,-1.4640364124358982,829015.283567983,-99.59792613271402,28.35542803030464,-146.36848391064493,36.42882816601821,0.0002187428930883,0.4021524821549242,8.471906062663163e-05,-1.984039467744636,0.1050160870988568,-99.59792613271402,28.35542803030464,-146.36848391064493,36.42882816601821,1887.4219503508543,3303.639018745857,0.0203468691182259,-97.09338423817655,29.218546970310808,-146.3184446220203,36.60357476680332
12917,TF8GL9A X 2020-02-19,2020-02-19,TF8GL9A,23.51428631373815,69.28571537562779,0.0143285707703658,25.760269601004484,-1.2240223373685566,-0.7190276022468295,0.0001824223497383,0.0002526646991174,-1.513080929074621,0.0282070980913861,829096.9942686119,76.23831765923929,7.702369976702809,-153.02881009796425,33.890810575887606,3.5494813710889484e-05,7311.869140625,0.0001469275377216,0.1195103644575639,230.93902105511305,0.0118523690799198,76.23831765923929,7.702369976702809,-153.02881009796425,33.890810575887606,0.0524334585058175,1322.662353038691,473.6272265857216,829105.4572213506,67.66981807901476,7.475587444944294,-152.9621094235144,33.92057755703565,0.0002318788718228,0.0118523690799198,76.23831765923929,7.702369976702809,-153.02881009796425,33.890810575887606,0.0003208763259374,0.8962876470850102,2699.1494629011413,75512.26202654715,0.0117614291589868,4.90161711624411,3621.308250860473,67742.32973711457,76.23831765923929,7.702369976702809,-153.02881009796425,33.890810575887606,0.0806927937745529,-1.4806276585828466,829096.8172774252,76.25117010588524,7.6010902248019026,-153.00893380506628,33.896408339543015,0.0001863594372432,0.4067038840252042,7.564592126785868e-05,-2.0971631095063628,0.0118523690799198,76.23831765923929,7.702369976702809,-153.02881009796425,33.890810575887606,1908.1213953824936,3311.876253345891,0.0240041252241224,66.74420588124471,6.628229611063403,-152.8416091413484,34.00731657420567
12918,TF8GL9A X 2020-02-20,2020-02-20,TF8GL9A,24.097981316702707,66.30000414167131,0.0136353702151349,25.620581926618325,-0.3265213495386498,-1.963716532502856,0.0001366619840208,0.0002363764189678,-1.5591251160313533,0.0554398399448259,829195.8137730815,71.95562061786777,39.59288459561723,-160.53929094285718,31.832340518861407,3.477617866387741e-05,8614.476004442462,0.0001018858053245,0.1269031978414732,233.17492975561044,0.0623107237643406,71.9447158036677,39.65991905091571,-160.56366270859976,31.830757147899597,0.0554543808102607,1577.8489990234375,323.53338623046875,829196.8125,70.01646423339844,39.88301467895508,-160.43038940429688,31.67199897766113,0.0001840774914819,0.0623107237643406,71.9447158036677,39.65991905091571,-160.56366270859976,31.830757147899597,0.0002452050442347,1.0004777998914611,3587.6385793699164,66952.68144604433,0.0613204859286417,4.5339005416141855,4579.16104822354,59238.18681244874,71.9447158036677,39.65991905091571,-160.56366270859976,31.830757147899597,0.1184092835072737,-1.5591253282110284,829195.8137730815,71.95562061786777,39.59288459561723,-160.53929094285718,31.832340518861407,0.0001527829270086,0.4728137898264637,7.172343494327903e-05,-2.000495230944773,0.0623107237643406,71.9447158036677,39.65991905091571,-160.56366270859976,31.830757147899597,1892.2953635011795,3390.306774136229,0.0382090895691603,70.12562532312741,38.65699396807143,-160.34094577062896,32.03991570930242
12921,TF8GL9A X 2020-02-23,2020-02-23,TF8GL9A,24.471429279872343,57.2285717555455,0.0117871422054512,25.691116768973234,-0.6529066392353604,-2.2519649437495644,0.0001240726174144,0.0001909068128097,-1.181825202731752,0.0394050384387199,828990.879369971,-98.24163769232504,37.950438805370425,-142.30968304622985,35.8803056804946,3.28948498341884e-05,7311.869140625,9.117776683635516e-05,0.1227810689263426,231.32851843437345,0.0930532703692066,-98.24163769232504,37.950438805370425,-142.30968304622985,35.8803056804946,0.0522410798618679,1362.5473041879063,435.9634138005685,829002.1757345117,-96.20400458787684,38.45916952949341,-142.22028341628604,35.95588283582249,0.0001685822261181,0.0930532703692066,-98.24163769232504,37.950438805370425,-142.30968304622985,35.8803056804946,0.0002545207352597,0.8750806132567469,1251.3526108170192,88370.97364441793,0.0936773562415129,4.7425037481403605,2090.9053528693958,80319.1882098971,-98.24222623109996,37.94644630398061,-142.31062929060812,35.879894377825,0.1368622227641374,-1.1818240404356686,828990.879369971,-98.24163769232504,37.950438805370425,-142.30968304622985,35.8803056804946,0.0002295092587709,0.3831505659375372,8.975902072890926e-05,-1.669057525335249,0.0930532703692066,-98.24163769232504,37.950438805370425,-142.30968304622985,35.8803056804946,1911.653937418473,3307.8852400918013,0.0124504055410505,-96.16334164140108,38.730442292584335,-142.28075017235474,36.07182653608736
